country,league,season,player_name,age,position,nationality,height,weight,appearances,starts,minutes,goals_total,assists,penalty_won,penalty_committed,penalty_scored,penalty_missed,yellow_cards,yellowred_cards,red_cards,offsides_per90,shots_total_per90,shots_on_per90,goals_total_per90,assists_per90,goals_plus_assists_per90,non_penalty_goals_per90,passes_total_per90,passes_key_per90,tackles_total_per90,blocks_per90,interceptions_per90,tackles_plus_interceptions_per90,duels_total_per90,duels_won_per90,dribbles_attempts_per90,dribbles_success_per90,dribbles_past_per90,fouls_drawn_per90,fouls_committed_per90,yellow_cards_per90,yellowred_cards_per90,red_cards_per90,passes_accuracy_pct,shots_on_target_pct,duels_won_pct,dribbles_success_pct,rating_weighted
argentina,Primera Division,2025 / 2026,Blas Armoa,25.0,F,Paraguay,179.0,67.0,19,7,702.0,1.0,1.0,0.0,0.0,0,0,1,0.0,0,0.6410256410256411,1.794871794871795,0.7692307692307693,0.12820512820512822,0.12820512820512822,0.25641025641025644,0.12820512820512822,16.794871794871796,0.25641025641025644,0.12820512820512822,0.0,0.25641025641025644,0.38461538461538464,13.58974358974359,5.0,1.794871794871795,0.7692307692307693,0.12820512820512822,1.9230769230769231,1.6666666666666665,0.12820512820512822,0.0,0.0,6.0,42.857142857142854,36.79245283018868,42.857142857142854,6.594151212553495
turkey,Super Lig,2025,Blaž Kramer,29.0,F,Slovenia,191.0,87.0,11,7,660.0,5.0,0.0,0.0,0.0,0,0,4,0.0,0,0.2727272727272727,1.9090909090909092,1.6363636363636362,0.6818181818181819,0.0,0.6818181818181819,0.6818181818181819,17.863636363636363,0.6818181818181819,0.5454545454545454,0.2727272727272727,0.13636363636363635,0.6818181818181819,12.545454545454547,4.7727272727272725,1.3636363636363638,0.6818181818181819,0.2727272727272727,1.0909090909090908,2.7272727272727275,0.5454545454545454,0.0,0.0,10.106870229007633,85.71428571428571,38.04347826086957,50.0,6.568181818181818
argentina,Primera Division,2025,Blás Riveros,27.0,D,Paraguay,178.0,79.0,12,6,719.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0.12517385257301808,1.0013908205841446,0.5006954102920723,0.0,0.12517385257301808,0.12517385257301808,0.0,26.91237830319889,0.6258692628650905,2.1279554937413074,0.37552155771905427,0.6258692628650905,2.753824756606398,9.13769123783032,4.381084840055633,2.878998609179416,1.1265646731571626,1.6272600834492352,0.5006954102920723,0.37552155771905427,0.0,0.0,0.0,20.26511627906977,50.0,47.94520547945205,39.130434782608695,6.723226703755215
usa,MLS,2025 / 2026,Bode Hidalgo,23.0,D,USA,183.0,77.0,28,14,1476.0,0.0,0.0,0.0,0.0,0,0,6,0.0,1,0.0,0.5487804878048781,0.24390243902439024,0.0,0.0,0.0,0.0,49.69512195121951,0.4268292682926829,1.7682926829268293,0.4268292682926829,0.8536585365853658,2.6219512195121952,7.378048780487805,3.6585365853658534,1.0975609756097562,0.4268292682926829,1.1585365853658538,0.9146341463414633,1.0365853658536586,0.3658536585365854,0.0,0.06097560975609756,39.66789667896679,44.44444444444444,49.586776859504134,38.88888888888889,6.61449864498645
italy,Serie A,2025,Bodin Tomašević,19.0,D,Montenegro,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spain,La Liga,2025,Bojan Miovski,26.0,F,North Macedonia,189.0,76.0,1,1,44.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.136363636363636,0.0,0.0,0.0,0.0,0.0,2.0454545454545454,0.0,2.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,6.5
usa,MLS,2025 / 2026,Bongokuhle Hlongwane,25.0,D,South Africa,185.0,78.0,48,35,3185.0,3.0,2.0,1.0,0.0,0,0,2,0.0,0,0.3673469387755102,0.8194662480376765,0.3108320251177394,0.0847723704866562,0.0565149136577708,0.141287284144427,0.0847723704866562,23.877551020408166,0.8194662480376765,1.3846153846153846,0.1978021978021978,0.9607535321821036,2.3453689167974883,10.200941915227629,4.662480376766091,2.0910518053375196,0.8477237048665619,0.7912087912087912,1.6671899529042387,0.9607535321821036,0.0565149136577708,0.0,0.0,16.78224852071006,37.93103448275862,45.70637119113574,40.54054054054054,6.907252747252748
turkey,Super Lig,2025,Boran Baskan,19.0,M,Türkiye,175.0,70.0,3,1,92.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.9782608695652174,0.0,0.0,0.0,0.0,0.0,69.45652173913044,0.9782608695652174,1.9565217391304348,0.0,0.9782608695652174,2.934782608695652,13.695652173913045,5.869565217391304,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,2.934782608695652,0.0,0.0,0.0,53.267605633802816,0.0,42.857142857142854,100.0,5.9
usa,MLS,2025,Boris Enow,25.0,M,Cameroon,180.0,,29,17,1644.0,1.0,0.0,0.0,0.0,0,0,8,0.0,0,0.0,0.38321167883211676,0.10948905109489052,0.05474452554744526,0.0,0.05474452554744526,0.05474452554744526,48.33941605839416,0.43795620437956206,1.9708029197080292,0.16423357664233576,1.5875912408759123,3.5583941605839415,9.635036496350365,3.613138686131387,0.7116788321167884,0.43795620437956206,1.2043795620437956,0.656934306569343,2.627737226277372,0.43795620437956206,0.0,0.0,34.72593431483579,28.57142857142857,37.5,61.53846153846154,6.666119221411193
portugal,Primeira Liga,2025,Boris Popović,25.0,D,Serbia,189.0,75.0,17,13,1158.0,1.0,0.0,0.0,0.0,0,0,3,0.0,0,0.0,0.38860103626943004,0.15544041450777202,0.07772020725388601,0.0,0.07772020725388601,0.07772020725388601,48.575129533678755,0.07772020725388601,0.6994818652849741,1.0880829015544042,0.9326424870466321,1.632124352331606,5.984455958549224,3.0310880829015545,0.15544041450777202,0.07772020725388601,0.15544041450777202,0.5440414507772021,1.0103626943005182,0.23316062176165803,0.0,0.0,46.829855537720704,40.0,50.649350649350644,50.0,6.4778065630397235
italy,Serie A,2025,Boris Radunović,29.0,G,Serbia,194.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spain,La Liga,2025,Borja Iglesias,32.0,F,Spain,187.0,86.0,35,21,1903.0,14.0,2.0,3.0,0.0,4,0,7,0.0,0,1.0404624277456647,1.7971623751970571,1.229637414608513,0.6621124540199685,0.09458749343142406,0.7566999474513925,0.4729374671571203,21.660535995796113,0.8039936941671046,0.37834997372569623,0.23646873357856016,0.04729374671571203,0.42564372044140836,8.512874408828166,3.2632685233841308,1.0404624277456647,0.5675249605885444,0.42564372044140836,1.4188124014713608,1.7971623751970571,0.33105622700998427,0.0,0.0,12.29475982532751,68.42105263157895,38.333333333333336,54.54545454545454,6.79311613242249
spain,La Liga,2025,Borja Mayoral,28.0,F,Spain,182.0,68.0,16,12,1067.0,4.0,1.0,0.0,0.0,0,1,0,0.0,0,0.9278350515463918,0.8434864104967197,0.5904404873477038,0.3373945641986879,0.08434864104967198,0.42174320524835984,0.3373945641986879,22.2680412371134,0.42174320524835984,0.42174320524835984,0.16869728209934395,0.42174320524835984,0.8434864104967197,8.013120899718839,2.783505154639175,0.7591377694470478,0.5060918462980318,0.3373945641986879,0.5904404873477038,0.5060918462980318,0.0,0.0,0.0,16.977272727272727,70.0,34.73684210526316,66.66666666666666,6.734020618556701
portugal,Primeira Liga,2025,Borja Sainz,24.0,F,Spain,178.0,75.0,30,18,1603.0,5.0,3.0,1.0,0.0,0,0,5,0.0,0,1.2351840299438552,1.965065502183406,1.0667498440424206,0.280723643169058,0.1684341859014348,0.44915782907049284,0.280723643169058,24.029943855271366,0.8983156581409857,1.122894572676232,0.0,0.561447286338116,1.684341859014348,11.060511540860885,4.4354335620711165,2.919525888958203,1.2351840299438552,1.7404865876481599,1.7404865876481599,1.8527760449157828,0.280723643169058,0.0,0.0,15.63231850117096,54.285714285714285,40.10152284263959,42.30769230769231,6.931441048034935
spain,La Liga,2025,Borja Sánchez,29.0,M,Spain,185.0,80.0,1,0,13.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.07692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,6.700000000000001
england,Premier League,2025,Borna Sosa,27.0,D,Croatia,187.0,79.0,7,0,99.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,37.27272727272727,1.8181818181818183,2.7272727272727275,0.0,1.8181818181818183,4.545454545454545,10.90909090909091,5.454545454545455,0.9090909090909092,0.0,0.0,0.0,3.6363636363636367,0.9090909090909092,0.0,0.0,8.473684210526315,0.0,50.0,0.0,6.331578947368421
italy / turkey,Serie A / Super Lig,2025,Botond Balogh,23.0,D,Hungary,189.0,83.0,21,18,1657.0,0.0,0.0,0.0,2.0,0,0,6,0.0,0,0.05431502715751358,0.21726010863005432,0.0,0.0,0.0,0.0,0.0,46.87386843693422,0.32589016294508144,1.5208207604103803,1.3035606517803258,1.2492456246228123,2.7700663850331924,8.364514182257091,4.996982498491249,0.16294508147254072,0.0,0.38020519010259507,1.031985515992758,0.9233554616777309,0.32589016294508144,0.0,0.0,40.027809965237545,0.0,59.74025974025974,0.0,6.929450814725407
england,Premier League,2025,Boubacar Kamara,26.0,M,France,184.0,68.0,18,17,1418.0,1.0,3.0,0.0,0.0,0,0,5,0.0,0,0.0,0.2538787023977433,0.2538787023977433,0.06346967559943582,0.19040902679830748,0.2538787023977433,0.06346967559943582,51.918194640338506,0.9520451339915373,2.3483779971791257,0.5077574047954866,1.1424541607898449,3.4908321579689705,12.947813822284909,7.362482369534556,1.9675599435825106,0.8885754583921016,1.2059238363892806,1.9040902679830747,1.0789844851904091,0.31734837799717913,0.0,0.0,49.57334963325184,100.0,56.86274509803921,45.16129032258064,7.168970380818054
france,Ligue 1,2025,Boubacar Traoré,24.0,M,Mali,183.0,67.0,20,16,1391.0,1.0,0.0,0.0,1.0,0,0,4,0.0,0,0.0,0.9705248023005033,0.19410496046010065,0.06470165348670022,0.0,0.06470165348670022,0.06470165348670022,40.244428468727534,0.2588066139468009,3.04097771387491,0.06470165348670022,0.9058231488138031,3.946800862688713,11.452192667145939,5.95255212077642,1.6822429906542056,1.164629762760604,0.9058231488138031,0.3235082674335011,2.070452911574407,0.2588066139468009,0.0,0.0,34.42122186495177,20.0,51.9774011299435,69.23076923076923,6.725736879942487
italy,Serie A,2025,Boulaye Dia,29.0,F,Senegal,180.0,75.0,27,14,1256.0,1.0,2.0,0.0,0.0,0,0,1,0.0,0,0.28662420382165604,0.5732484076433121,0.501592356687898,0.07165605095541401,0.14331210191082802,0.21496815286624202,0.07165605095541401,23.288216560509557,1.0748407643312103,0.9315286624203821,0.14331210191082802,0.21496815286624202,1.1464968152866242,9.45859872611465,3.2961783439490446,0.6449044585987261,0.35828025477707004,0.28662420382165604,1.003184713375796,1.3614649681528663,0.07165605095541401,0.0,0.0,14.258461538461539,87.5,34.84848484848485,55.55555555555556,6.446019108280255
france,Ligue 1,2025,Bouna Sarr,32.0,D,Senegal,177.0,69.0,12,10,897.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.20066889632107024,1.1036789297658862,0.3010033444816054,0.0,0.0,0.0,0.0,35.518394648829435,0.802675585284281,2.3076923076923075,0.6020066889632107,1.1036789297658862,3.411371237458194,11.739130434782608,6.2207357859531776,3.210702341137124,1.1036789297658862,0.6020066889632107,2.0066889632107023,1.2040133779264215,0.10033444816053512,0.0,0.0,30.449152542372882,27.27272727272727,52.991452991452995,34.375,6.657302118171684
netherlands,Eredivisie,2025,Boy Kemper,26.0,D,Netherlands,185.0,74.0,32,32,2821.0,5.0,3.0,2.0,0.0,1,0,3,0.0,0,0.06380716058135413,0.8933002481389578,0.4147465437788018,0.15951790145338532,0.0957107408720312,0.25522864232541653,0.12761432116270827,36.14675646933711,1.1804324707550515,1.5632754342431763,0.4147465437788018,0.7975895072669267,2.360864941510103,9.762495568947182,5.2321871676710385,0.8613966678482808,0.3828429634881248,0.6699751861042184,1.2761432116270826,1.2442396313364057,0.0957107408720312,0.0,0.0,27.29567519858782,46.42857142857143,53.59477124183007,44.44444444444444,6.830166607585963
netherlands,Eredivisie,2025,Boyd Lucassen,27.0,D,Netherlands,173.0,72.0,20,13,1115.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0.08071748878923767,0.32286995515695066,0.16143497757847533,0.08071748878923767,0.0,0.08071748878923767,0.08071748878923767,23.165919282511208,0.8071748878923767,1.5336322869955155,0.484304932735426,0.726457399103139,2.2600896860986546,7.668161434977578,4.116591928251121,0.5650224215246636,0.242152466367713,0.8071748878923767,1.0493273542600896,0.726457399103139,0.0,0.0,0.0,15.432055749128919,50.0,53.68421052631579,42.857142857142854,6.636143497757848
usa,MLS,2025,Brad Guzan,41.0,G,USA,193.0,94.0,26,26,2340.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.80769230769231,0.038461538461538464,0.0,0.0,0.0,0.0,0.3076923076923077,0.23076923076923078,0.0,0.0,0.038461538461538464,0.15384615384615385,0.0,0.038461538461538464,0.0,0.0,22.164591977869986,,75.0,,6.961538461538462
usa,MLS,2025 / 2026,Brad Stuver,34.0,G,USA,191.0,82.0,51,51,4620.0,0.0,0.0,0.0,0.0,0,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.95454545454545,0.05844155844155844,0.01948051948051948,0.0,0.01948051948051948,0.03896103896103896,0.4675324675324675,0.40909090909090906,0.05844155844155844,0.05844155844155844,0.01948051948051948,0.15584415584415584,0.0,0.07792207792207792,0.0,0.0,23.97246127366609,,87.5,100.0,7.2290259740259755
france,Ligue 1,2025,Brad-Hamilton Mantsounga,18.0,D,,,,1,1,90.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,6.0,3.0,0.0,6.0,9.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,85.0,,88.88888888888889,,7.0
france,Ligue 1,2025,Bradel Kiwa,19.0,D,France,191.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
france,Ligue 1,2025,Bradley Barcola,23.0,F,France,182.0,73.0,29,21,1750.0,11.0,1.0,1.0,0.0,0,0,2,0.0,0,0.30857142857142855,2.571428571428571,1.5942857142857143,0.5657142857142857,0.051428571428571435,0.6171428571428571,0.5657142857142857,37.08,1.9542857142857142,1.542857142857143,0.051428571428571435,0.6171428571428571,2.16,10.388571428571428,4.422857142857143,4.474285714285714,1.8514285714285714,0.6171428571428571,0.5142857142857142,1.0285714285714285,0.10285714285714287,0.0,0.0,23.840499306518723,62.0,42.57425742574257,41.37931034482759,7.280285714285714
england,Premier League,2025,Bradley Burrowes,17.0,M,England,,,1,0,16.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.125,0.0,0.0,0.0,0.0,0.0,16.875,5.625,5.625,0.0,5.625,5.625,0.0,0.0,0.0,0.0,3.0,,33.33333333333333,0.0,6.5
france,Ligue 1,2025,Bradley Danger,27.0,M,France,182.0,73.0,1,1,90.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,3.0,0.0,0.0,3.0,8.0,6.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,57.0,,75.0,50.0,7.5
france,Ligue 1,2025,Bradley Locko,23.0,D,France,180.0,74.0,21,14,1302.0,0.0,2.0,0.0,0.0,0,0,0,0.0,0,0.1382488479262673,0.1382488479262673,0.06912442396313365,0.0,0.1382488479262673,0.1382488479262673,0.0,31.86635944700461,0.5529953917050692,3.6635944700460827,0.0,0.7603686635944701,4.423963133640553,11.336405529953916,6.2211981566820285,1.6589861751152073,0.8294930875576036,1.5898617511520736,1.2442396313364057,0.8294930875576036,0.0,0.0,0.0,21.566160520607376,50.0,54.87804878048781,50.0,6.686635944700461
usa,MLS,2025,Bradley Smith,31.0,D,Australia,177.0,70.0,17,3,351.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.25641025641025644,0.0,0.0,0.0,0.0,0.0,27.692307692307693,0.7692307692307693,1.2820512820512822,0.25641025641025644,0.25641025641025644,1.5384615384615385,5.641025641025641,2.0512820512820515,1.2820512820512822,0.0,0.25641025641025644,0.0,1.2820512820512822,0.0,0.0,0.0,12.457142857142857,0.0,36.36363636363637,0.0,6.440285714285714
