league,player_name,age,position,nationality_group,height,appearances,starts,minutes,goals_total,assists,penalty_won,penalty_committed,penalty_scored,penalty_missed,yellow_cards,yellowred_cards,red_cards,offsides_per90,shots_total_per90,shots_on_per90,goals_total_per90,assists_per90,goals_plus_assists_per90,non_penalty_goals_per90,passes_total_per90,passes_key_per90,tackles_total_per90,blocks_per90,interceptions_per90,tackles_plus_interceptions_per90,duels_total_per90,duels_won_per90,dribbles_attempts_per90,dribbles_success_per90,dribbles_past_per90,fouls_drawn_per90,fouls_committed_per90,yellow_cards_per90,yellowred_cards_per90,red_cards_per90,passes_accuracy_pct,shots_on_target_pct,duels_won_pct,dribbles_success_pct,rating_weighted
EUROPE 1,Adam Smith,32-35,D,UEFA,179-186,22,14,1095.0,0.0,2.0,0.0,0.0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.1643835616438356,0.1643835616438356,0.0,29.83561643835617,0.410958904109589,1.2328767123287672,0.7397260273972602,0.6575342465753424,1.8904109589041096,7.397260273972602,3.287671232876712,0.0821917808219178,0.0821917808219178,1.2328767123287672,0.9041095890410958,1.5616438356164384,0.2465753424657534,0.0,0.0,23.87292817679558,0.0,44.44444444444444,100.0,6.4965201465201465
EUROPE 1,Adam Wharton,21-24,M,UEFA,179-186,34,29,2562.0,1.0,5.0,0.0,1.0,0,0,6,0.0,1,0.0,0.5971896955503513,0.2107728337236534,0.0351288056206089,0.1756440281030445,0.2107728337236534,0.0351288056206089,43.27868852459016,1.5456674473067915,2.459016393442623,0.1053864168618267,0.9133489461358316,3.3723653395784545,10.117096018735364,4.918032786885246,1.018735362997658,0.5269320843091335,1.5105386416861828,1.0889929742388758,1.2295081967213115,0.2107728337236534,0.0,0.0351288056206089,33.24025974025974,35.294117647058826,48.61111111111111,51.72413793103448,7.13567525370804
EUROPE 1,Adama Boiro,21-24,D,CAF,179-186,14,8,819.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.1098901098901098,0.0,0.0,0.0,0.0,0.0,37.362637362637365,0.3296703296703296,1.978021978021978,0.1098901098901098,1.868131868131868,3.8461538461538463,8.901098901098901,5.274725274725275,1.7582417582417582,0.8791208791208791,0.5494505494505495,1.208791208791209,0.6593406593406593,0.1098901098901098,0.0,0.0,28.94117647058824,0.0,59.25925925925925,50.0,6.44017094017094
EUROPE 1,Adama Camara,28-31,M,UEFA,195-202,29,26,2171.0,1.0,0.0,0.0,0.0,0,0,8,0.0,0,0.0,0.5803777061262091,0.2072777521879318,0.0414555504375863,0.0,0.0414555504375863,0.0414555504375863,37.80746199907877,0.6632888070013818,2.404421925380009,0.4974666052510364,1.616766467065868,4.021188392445877,8.78857669276831,4.601566098572087,0.8291110087517273,0.3730999539382773,0.6218332565637955,0.787655458314141,1.0778443113772456,0.3316444035006909,0.0,0.0,30.470394736842103,35.714285714285715,52.358490566037744,45.0,6.759005066789498
EUROPE 2,Adama Malouda Traoré,28-31,M,CAF,171-178,16,11,1073.0,2.0,1.0,0.0,0.0,0,0,4,0.0,0,0.5032618825722274,1.4259086672879775,0.5032618825722274,0.1677539608574091,0.0838769804287045,0.2516309412861137,0.1677539608574091,22.814538676607643,1.0065237651444547,0.8387698042870456,0.0838769804287045,0.3355079217148182,1.174277726001864,10.149114631873251,4.026095060577819,1.4259086672879775,0.754892823858341,0.4193849021435228,1.174277726001864,1.342031686859273,0.3355079217148182,0.0,0.0,14.433823529411764,35.294117647058826,39.66942148760331,52.94117647058824,6.64641192917055
EUROPE 1,Adama Traoré,28-31,F,UEFA,171-178,24,1,450.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,1.0,0.8,0.2,0.0,0.0,0.0,0.0,20.6,0.6000000000000001,0.4,0.0,0.0,0.4,12.999999999999998,4.6000000000000005,4.0,2.4000000000000004,0.4,1.6,1.4,0.2,0.0,0.0,5.544554455445544,25.0,35.38461538461539,60.0,6.562416107382551
EUROPE 2,Adamo Nagalo,21-24,D,CAF,179-186,8,6,606.0,0.0,0.0,0.0,1.0,0,0,4,0.0,1,0.1485148514851485,0.1485148514851485,0.0,0.0,0.0,0.0,0.0,48.11881188118812,0.4455445544554455,1.0396039603960396,0.7425742574257425,0.8910891089108911,1.9306930693069304,5.94059405940594,4.158415841584159,0.594059405940594,0.594059405940594,0.1485148514851485,1.0396039603960396,0.8910891089108911,0.594059405940594,0.0,0.1485148514851485,44.88271604938272,0.0,70.0,100.0,7.214851485148515
EUROPE 2,Adedire Mebude,21-24,F,UEFA,187-194,13,8,750.0,2.0,3.0,1.0,0.0,0,0,0,0.0,0,0.24,1.44,1.08,0.24,0.36,0.6000000000000001,0.24,28.200000000000003,1.08,0.6000000000000001,0.0,1.32,1.92,7.56,4.800000000000001,3.12,1.5599999999999998,0.48,2.16,0.24,0.0,0.0,0.0,20.96170212765957,75.0,63.49206349206349,50.0,7.055199999999999
CONMEBOL,Ademir,28-31,F,CONMEBOL,171-178,48,31,2675.0,2.0,7.0,5.0,0.0,0,0,9,0.0,0,0.2691588785046729,1.514018691588785,0.7738317757009346,0.0672897196261682,0.2355140186915888,0.302803738317757,0.0672897196261682,24.52710280373832,1.4130841121495328,1.5476635514018693,0.0336448598130841,0.2691588785046729,1.816822429906542,14.46728971962617,6.695327102803739,4.003738317757009,1.9850467289719629,1.0429906542056075,2.5570093457943925,1.480373831775701,0.302803738317757,0.0,0.0,17.124828532235938,51.11111111111111,46.27906976744186,49.57983193277311,7.069932685115931
EUROPE 1,Ademola Lookman,28-31,F,CAF,171-178,24,18,1419.0,6.0,0.0,0.0,0.0,1,0,1,0.0,0,0.6976744186046512,1.7758985200845665,0.824524312896406,0.3805496828752643,0.0,0.3805496828752643,0.3171247357293869,26.82875264270613,1.7758985200845665,0.6342494714587739,0.0,0.2536997885835095,0.8879492600422833,8.118393234672304,3.488372093023256,2.7906976744186047,1.4587737843551796,0.2536997885835095,1.1416490486257929,1.0782241014799154,0.0634249471458773,0.0,0.0,17.97399527186761,46.42857142857143,42.96875,52.27272727272727,6.861935028248587
CONMEBOL,Aderlan,32-35,D,CONMEBOL,179-186,16,11,1037.0,0.0,0.0,0.0,1.0,0,0,5,0.0,0,0.1735776277724204,0.1735776277724204,0.0,0.0,0.0,0.0,0.0,32.11186113789778,0.781099324975892,1.3018322082931533,0.6075216972034715,1.215043394406943,2.5168756027000967,8.07135969141755,3.297974927675989,0.6943105110896818,0.2603664416586307,1.7357762777242045,1.128254580520733,1.475409836065574,0.4339440694310511,0.0,0.0,23.145945945945947,0.0,40.86021505376344,37.5,6.5632594021215045
EUROPE 2,Aderllan Santos,36-45,D,CONMEBOL,187-194,17,12,1032.0,1.0,0.0,0.0,0.0,0,0,2,0.0,0,0.0872093023255814,0.872093023255814,0.1744186046511628,0.0872093023255814,0.0,0.0872093023255814,0.0872093023255814,34.88372093023256,0.0872093023255814,2.0930232558139537,0.7848837209302325,1.1337209302325582,3.226744186046512,8.895348837209301,6.540697674418605,0.1744186046511628,0.1744186046511628,0.3488372093023256,0.2616279069767442,0.6976744186046512,0.1744186046511628,0.0,0.0,33.881909547738694,20.0,73.52941176470588,100.0,7.0489815712900095
EUROPE 2,Adil Demirbağ,28-31,D,UEFA,179-186,24,24,2088.0,2.0,2.0,0.0,1.0,0,0,10,0.0,0,0.0,0.4310344827586206,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.1724137931034482,0.0862068965517241,50.21551724137931,0.2586206896551724,1.1206896551724137,1.206896551724138,1.5086206896551724,2.6293103448275863,8.275862068965518,3.96551724137931,0.3017241379310345,0.1724137931034482,0.3448275862068965,0.646551724137931,2.0258620689655173,0.4310344827586206,0.0,0.0,51.87896995708154,20.0,47.91666666666667,57.14285714285714,6.982758620689655
CONCACAF,Adilson Malanda,21-24,D,UEFA,179-186,36,36,3175.0,1.0,0.0,0.0,2.0,0,0,4,0.0,1,0.0,0.3968503937007874,0.0283464566929133,0.0283464566929133,0.0,0.0283464566929133,0.0283464566929133,61.31338582677166,0.1700787401574803,0.7653543307086613,1.445669291338583,0.9354330708661418,1.7007874015748032,5.159055118110237,2.9763779527559056,0.368503937007874,0.2551181102362205,0.2834645669291338,0.2834645669291338,0.6803149606299213,0.1133858267716535,0.0,0.0283464566929133,59.73971336107258,7.142857142857142,57.692307692307686,69.23076923076923,7.09748031496063
CONCACAF / CONMEBOL,Adonis Frías,25-27,D,CONMEBOL,187-194,26,24,2202.0,1.0,0.0,0.0,0.0,0,0,3,0.0,0,0.0,0.5313351498637602,0.2452316076294277,0.0408719346049046,0.0,0.0408719346049046,0.0408719346049046,40.177111716621255,0.3678474114441417,1.348773841961853,0.5313351498637602,1.0626702997275204,2.411444141689373,7.111716621253406,4.536784741144414,0.4087193460490463,0.2861035422343324,0.4495912806539509,0.4904632152588555,1.0217983651226157,0.1226158038147138,0.0,0.0,37.63404689092763,46.15384615384615,63.793103448275865,70.0,6.922933696639419
EUROPE 1,Adrian Beck,28-31,M,UEFA,179-186,24,9,884.0,1.0,1.0,0.0,0.0,0,0,1,0.0,0,0.1018099547511312,0.7126696832579185,0.4072398190045249,0.1018099547511312,0.1018099547511312,0.2036199095022624,0.1018099547511312,39.50226244343892,1.832579185520362,1.832579185520362,0.4072398190045249,0.4072398190045249,2.239819004524887,13.031674208144798,6.108597285067873,3.0542986425339365,1.832579185520362,1.1199095022624437,1.425339366515837,1.3235294117647058,0.1018099547511312,0.0,0.0,19.77835051546392,57.14285714285714,46.875,60.0,6.904072398190045
EUROPE 1 / EUROPE 2,Adrian Benedyczak,25-27,F,UEFA,187-194,28,19,1651.0,11.0,2.0,2.0,0.0,4,0,2,0.0,0,0.1090248334342822,1.8534221683827985,1.1447607510599638,0.5996365838885523,0.1090248334342822,0.7086614173228346,0.3815869170199879,15.099939430648094,1.0357359176256813,0.9267110841913992,0.1090248334342822,0.2180496668685645,1.1447607510599638,10.684433676559662,4.197456087219867,0.5451241671714113,0.1635372501514234,0.3815869170199879,0.9267110841913992,1.90793458509994,0.1090248334342822,0.0,0.0,8.11913357400722,61.76470588235294,39.285714285714285,30.0,6.990909090909091
EUROPE 2,Adrian Blake,16-20,F,UEFA,171-178,25,10,1037.0,2.0,2.0,0.0,0.0,0,0,2,0.0,0,0.1735776277724204,2.430086788813886,1.3018322082931533,0.1735776277724204,0.1735776277724204,0.3471552555448409,0.1735776277724204,26.036644165863063,1.3018322082931533,0.4339440694310511,0.0,0.2603664416586307,0.6943105110896818,9.112825458052074,3.037608486017358,3.558341369334619,1.3886210221793636,0.5207328833172614,1.128254580520733,0.6943105110896818,0.1735776277724204,0.0,0.0,13.053333333333333,53.57142857142857,33.33333333333333,39.02439024390244,6.817408123791102
CONMEBOL,Adrian Fernandez,21-24,M,CONMEBOL,179-186,32,12,1305.0,1.0,3.0,0.0,0.0,0,0,6,0.0,1,0.0689655172413793,1.0344827586206895,0.4137931034482758,0.0689655172413793,0.2068965517241379,0.2758620689655172,0.0689655172413793,35.724137931034484,1.5862068965517242,2.413793103448276,0.0689655172413793,0.689655172413793,3.103448275862069,11.93103448275862,5.379310344827586,3.103448275862069,1.6551724137931034,0.8275862068965517,0.896551724137931,1.862068965517241,0.4137931034482758,0.0,0.0689655172413793,17.691860465116278,40.0,45.08670520231214,53.333333333333336,6.908859784283513
EUROPE 2,Adrian Leon Barišić,21-24,D,UEFA,187-194,6,6,452.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.1991150442477876,0.1991150442477876,0.0,0.0,0.0,0.0,57.54424778761062,0.1991150442477876,1.592920353982301,0.5973451327433629,0.995575221238938,2.588495575221239,7.168141592920354,4.778761061946903,0.3982300884955752,0.1991150442477876,0.5973451327433629,0.1991150442477876,0.7964601769911505,0.0,0.0,0.0,45.58477508650519,100.0,66.66666666666666,50.0,6.830973451327433
EUROPE 1,Adrian Liso,16-20,F,UEFA,179-186,28,21,1723.0,3.0,0.0,1.0,0.0,0,0,5,0.0,1,0.8357515960533952,0.8357515960533952,0.522344747533372,0.1567034242600116,0.0,0.1567034242600116,0.1567034242600116,14.260011607661058,0.2089378990133488,1.5147997678467788,0.1044689495066744,0.2089378990133488,1.7237376668601276,16.453859547301217,6.372605919907139,2.4550203134068487,0.783517121300058,0.8879860708067324,2.2460824143935,2.037144515380151,0.261172373766686,0.0,0.0522344747533372,8.426470588235293,62.5,38.730158730158735,31.91489361702128,6.570168311085316
EUROPE 2,Adriano Firmino,25-27,M,CONMEBOL,179-186,18,16,1447.0,0.0,0.0,0.0,0.0,0,0,6,0.0,1,0.0,0.6841741534208707,0.1243953006219765,0.0,0.0,0.0,0.0,46.89702833448514,0.5597788527988943,0.497581202487906,0.0,0.8085694540428472,1.3061506565307532,6.779543883897719,3.4830684174153426,1.7415342087076713,0.995162404975812,0.4353835521769178,1.3061506565307532,1.243953006219765,0.3731859018659295,0.0,0.0621976503109882,40.855437665782496,18.181818181818183,51.37614678899083,57.14285714285714,6.707256392536282
EUROPE 1,Adrien Rabiot,28-31,M,UEFA,187-194,30,29,2640.0,6.0,4.0,1.0,0.0,0,0,7,0.0,1,0.2386363636363636,1.193181818181818,0.409090909090909,0.2045454545454545,0.1363636363636363,0.3409090909090909,0.2045454545454545,46.36363636363636,1.0568181818181817,1.943181818181818,0.1704545454545454,0.6818181818181819,2.625,10.670454545454543,5.931818181818182,1.4318181818181817,0.6818181818181819,0.6477272727272727,1.9090909090909087,1.2613636363636365,0.2386363636363636,0.0,0.034090909090909,42.28823529411765,34.285714285714285,55.59105431309904,47.61904761904761,7.225
EUROPE 1,Adrien Tameze,28-31,M,UEFA,179-186,24,12,1133.0,0.0,0.0,0.0,0.0,0,0,3,0.0,0,0.0,0.2383053839364519,0.0,0.0,0.0,0.0,0.0,40.75022065313328,0.6354810238305384,1.1915269196822595,0.4766107678729038,1.5887025595763458,2.780229479258605,6.990291262135922,3.256840247131509,0.3971756398940864,0.0,0.5560458958517212,0.5560458958517212,1.2709620476610768,0.2383053839364519,0.0,0.0,27.667318982387474,0.0,46.590909090909086,0.0,6.509452296819788
EUROPE 1,Adrien Thomasson,32-35,M,UEFA,171-178,32,31,2690.0,3.0,9.0,0.0,0.0,0,0,11,0.0,0,0.1338289962825278,1.070631970260223,0.4349442379182156,0.1003717472118959,0.3011152416356877,0.4014869888475836,0.1003717472118959,45.1003717472119,2.7100371747211898,3.312267657992565,0.1338289962825278,0.6356877323420075,3.947955390334573,13.014869888475838,6.022304832713754,1.4721189591078068,0.6356877323420075,2.1747211895910783,1.4386617100371748,1.8066914498141264,0.3680297397769517,0.0,0.0,37.82789317507418,40.625,46.27249357326478,43.18181818181818,6.919479553903346
EUROPE 1,Adrien Truffert,21-24,D,UEFA,171-178,38,38,3380.0,1.0,5.0,0.0,0.0,0,0,5,0.0,0,0.0,0.2928994082840236,0.1597633136094674,0.0266272189349112,0.1331360946745562,0.1597633136094674,0.0266272189349112,41.53846153846154,0.8520710059171598,2.742603550295858,0.2662721893491124,1.2781065088757395,4.020710059171598,10.624260355029586,5.644970414201184,1.9437869822485208,0.8786982248520709,0.7988165680473372,0.8520710059171598,1.0384615384615383,0.1331360946745562,0.0,0.0,37.425,54.54545454545454,53.1328320802005,45.20547945205479,6.83905325443787
EUROPE 1,Adrià Pedrosa,25-27,D,UEFA,171-178,27,8,1092.0,1.0,1.0,0.0,0.0,0,0,4,0.0,0,0.0824175824175824,0.5769230769230769,0.2472527472527472,0.0824175824175824,0.0824175824175824,0.1648351648351648,0.0824175824175824,34.6978021978022,1.895604395604396,2.802197802197802,0.1648351648351648,1.2362637362637363,4.038461538461538,10.631868131868131,4.532967032967033,2.3076923076923075,0.4120879120879121,0.989010989010989,0.7417582417582418,1.4835164835164836,0.3296703296703296,0.0,0.0,22.776722090261284,42.85714285714285,42.63565891472868,17.857142857142858,6.432905591200734
CONMEBOL,Adrián Balboa,28-31,F,CONMEBOL,179-186,26,12,1221.0,5.0,0.0,0.0,0.0,0,0,4,0.0,0,0.5159705159705159,1.6216216216216215,0.6633906633906634,0.3685503685503685,0.0,0.3685503685503685,0.3685503685503685,15.7002457002457,0.4422604422604422,1.4742014742014742,0.1474201474201474,0.1474201474201474,1.6216216216216215,16.65847665847666,6.339066339066339,1.4004914004914004,0.5159705159705159,0.5159705159705159,0.7371007371007371,2.6535626535626538,0.2948402948402948,0.0,0.0,7.118483412322274,40.909090909090914,38.05309734513274,36.84210526315789,6.737428337428337
EUROPE 1,Adrián Bernabé,21-24,M,UEFA,163-170,32,31,2493.0,3.0,1.0,0.0,0.0,0,0,0,0.0,0,0.0361010830324909,1.0469314079422385,0.4332129963898917,0.1083032490974729,0.0361010830324909,0.1444043321299639,0.1083032490974729,45.77617328519856,1.985559566787004,1.407942238267148,0.2166064981949458,0.6137184115523465,2.0216606498194944,8.231046931407942,4.296028880866426,1.5162454873646207,0.5415162454873647,1.1191335740072204,2.2021660649819497,0.5415162454873647,0.0,0.0,0.0,39.65141955835962,41.37931034482759,52.19298245614035,35.714285714285715,7.077858002406738
CONCACAF,Adrián Marín,28-31,D,UEFA,179-186,19,14,1304.0,0.0,4.0,0.0,0.0,0,0,4,0.0,0,0.0690184049079754,0.2070552147239264,0.0,0.0,0.2760736196319018,0.2760736196319018,0.0,46.44938650306748,0.75920245398773,1.5874233128834354,0.6211656441717791,1.3113496932515336,2.898773006134969,6.07361963190184,3.6579754601227,0.4141104294478528,0.1380368098159509,0.2070552147239264,0.5521472392638037,1.0352760736196318,0.2760736196319018,0.0,0.0,41.16716417910448,0.0,60.22727272727273,33.33333333333333,6.78021472392638
CONCACAF,Adrián Mora,28-31,D,CONCACAF,179-186,16,14,1257.0,2.0,0.0,0.0,1.0,0,0,4,0.0,0,0.0,0.3579952267303102,0.2863961813842482,0.1431980906921241,0.0,0.1431980906921241,0.1431980906921241,31.718377088305488,0.0,1.7183770883054894,0.8591885441527447,0.7875894988066825,2.505966587112172,7.5894988066825775,3.5083532219570404,0.071599045346062,0.071599045346062,0.3579952267303102,0.2147971360381861,1.575178997613365,0.2863961813842482,0.0,0.0,30.17607223476298,80.0,46.22641509433962,100.0,6.515047770700637
CONMEBOL,Adrián Spörle,28-31,D,CONMEBOL,179-186,33,27,2462.0,1.0,3.0,0.0,0.0,0,0,7,0.0,0,0.1462225832656377,0.4021121039805037,0.1462225832656377,0.0365556458164094,0.1096669374492282,0.1462225832656377,0.0365556458164094,32.24207961007311,0.8042242079610074,2.229894394800975,0.1462225832656377,1.1697806661251016,3.3996750609260764,8.627132412672625,4.203899268887084,1.7181153533712428,0.7311129163281884,0.8042242079610074,0.3290008123476848,1.0966693744922826,0.255889520714866,0.0,0.0,23.77097505668934,36.36363636363637,48.72881355932204,42.5531914893617,6.767221770917954
CONMEBOL,Adrián Sánchez,25-27,M,CONMEBOL,171-178,51,51,4405.0,3.0,1.0,0.0,1.0,0,0,9,0.0,0,0.0204313280363223,0.3269012485811577,0.1430192962542565,0.061293984108967,0.0204313280363223,0.0817253121452894,0.061293984108967,48.68785471055618,0.8376844494892168,3.105561861520999,0.1838819523269012,1.0828603859250852,4.188422247446084,9.70488081725312,5.741203178206583,0.6946651532349603,0.286038592508513,0.9398410896708288,1.246311010215664,1.2054483541430194,0.1838819523269012,0.0,0.0,43.83130507763324,43.75,59.15789473684211,41.17647058823529,7.064676503972758
EUROPE 1,Adrián de la Fuente,25-27,D,UEFA,179-186,33,30,2710.0,3.0,1.0,0.0,2.0,1,2,5,0.0,0,0.033210332103321,0.6974169741697417,0.2988929889298893,0.0996309963099631,0.033210332103321,0.1328413284132841,0.066420664206642,49.450184501845015,0.6309963099630996,1.029520295202952,0.7306273062730627,1.5940959409594095,2.623616236162362,5.911439114391143,3.5202952029520294,0.3321033210332103,0.2324723247232472,0.2324723247232472,0.896678966789668,1.1291512915129152,0.1660516605166051,0.0,0.0,44.35191403626595,42.85714285714285,59.55056179775281,70.0,7.075498154981549
CONMEBOL,Adson,25-27,F,CONMEBOL,163-170,19,4,695.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1.683453237410072,0.776978417266187,0.0,0.0,0.0,0.0,46.87769784172662,1.553956834532374,2.2014388489208634,0.0,0.5179856115107914,2.719424460431654,11.39568345323741,5.179856115107914,4.402877697841727,1.553956834532374,0.3884892086330935,1.2949640287769786,0.776978417266187,0.0,0.0,0.0,22.886740331491712,46.15384615384615,45.45454545454545,35.294117647058826,6.695670995670996
EUROPE 2,Afonso Assis,16-20,M,UEFA,179-186,18,10,896.0,1.0,1.0,0.0,0.0,0,0,4,0.0,0,0.1004464285714285,0.4017857142857142,0.2008928571428571,0.1004464285714285,0.1004464285714285,0.2008928571428571,0.1004464285714285,54.140625,0.6026785714285714,1.2053571428571428,0.2008928571428571,1.7075892857142856,2.912946428571429,9.642857142857142,4.720982142857143,0.703125,0.3013392857142857,1.1049107142857142,1.40625,1.908482142857143,0.4017857142857142,0.0,0.0,33.998144712430424,50.0,48.95833333333333,42.85714285714285,6.646205357142857
EUROPE 1,Afonso Moreira,16-20,F,UEFA,171-178,27,18,1724.0,4.0,7.0,1.0,0.0,0,0,3,0.0,0,0.2088167053364269,1.6183294663573085,0.7308584686774942,0.2088167053364269,0.3654292343387471,0.574245939675174,0.2088167053364269,28.346867749419957,1.722737819025522,1.722737819025522,0.0,0.6786542923433875,2.4013921113689096,14.095127610208817,6.368909512761022,3.654292343387471,1.2529002320185614,0.574245939675174,2.975638051044084,1.4095127610208815,0.1566125290023201,0.0,0.0,23.2707182320442,45.16129032258064,45.18518518518518,34.285714285714285,7.1619268717353455
CONCACAF,Agustin Ojeda,21-24,F,CONMEBOL,163-170,54,29,2772.0,3.0,8.0,1.0,0.0,0,0,2,0.0,0,0.7467532467532468,1.1363636363636362,0.4545454545454546,0.0974025974025974,0.2597402597402597,0.3571428571428571,0.0974025974025974,33.01948051948052,1.461038961038961,1.331168831168831,0.0974025974025974,0.6168831168831168,1.948051948051948,9.415584415584416,4.090909090909091,3.3441558441558445,1.396103896103896,0.6168831168831168,0.8441558441558442,0.9090909090909092,0.0649350649350649,0.0,0.0,20.165354330708663,40.0,43.44827586206896,41.74757281553398,6.889682539682538
CONMEBOL,Agustin Sant'Anna,28-31,D,CONMEBOL,171-178,19,11,1027.0,0.0,1.0,0.0,0.0,0,0,4,0.0,1,0.3505355404089581,1.139240506329114,0.2629016553067186,0.0,0.0876338851022395,0.0876338851022395,0.0,30.40895813047712,1.5774099318403116,2.190847127555988,0.4381694255111977,1.139240506329114,3.330087633885102,9.990262901655306,5.082765335929893,0.9639727361246349,0.2629016553067186,1.139240506329114,0.7010710808179162,1.489776046738072,0.3505355404089581,0.0,0.0876338851022395,23.337175792507203,23.07692307692308,50.877192982456144,27.27272727272727,7.00253164556962
